Expected,Predicted_cc_full,Predicted_cc_small,Predicted_visual_coco,Predicted_vil_coco,Predicted_vqa,Predicted_votinglabel_3model,Predicted_votinglabel_5model,Predicted_votingmean_prob_5model,Predicted_votingsum_prob_5model,Predicted_votingmean_prob_3model,Predicted_votingsum_prob_3model
1,0.727642179,0.611458182,0.970422506,0.42479223,0.699329019,0.970422506,0.970422506,0.686728823,0.866144191,0.707618972,0.776557023
1,0.136706129,0.380675912,0.068752319,0.68921113,0.084517211,0.068752319,0.068752319,0.27197254,0.092769839,0.298223192,0.229584143
1,0.537988067,0.264496744,0.759481609,0.003284634,0.139757127,0.759481609,0.003284634,0.341001636,0.169386199,0.43358477,0.401674856
1,0.733866394,0.786926925,0.994226158,0.998936117,0.227464989,0.998936117,0.998936117,0.748284116,0.922930133,0.909009556,0.92085765
1,0.035912465,0.087249815,0.006679527,0.003710164,0.160303816,0.003710164,0.003710164,0.058771158,0.011982082,0.015434052,0.051789176
1,0.813995302,0.659122169,0.999139071,0.993114531,0.819549084,0.999139071,0.999139071,0.856984031,0.972610935,0.935416301,0.931661599
1,0.059215575,0.06155457,0.114806339,0.000180215,0.094594605,0.000180215,0.000180215,0.066070261,0.012877693,0.058067377,0.065890725
1,0.018049384,0.083155744,0.000571194,0.001473404,0.139942691,0.000571194,0.000571194,0.048638483,0.010839978,0.006697994,0.049274811
1,0.238666624,0.43568787,0.025607167,0.840284228,0.155647486,0.025607167,0.025607167,0.339178675,0.166836828,0.368186006,0.311978897
1,0.576977491,0.332244992,0.043847725,0.513862789,0.179882929,0.576977491,0.043847725,0.329363185,0.153635377,0.378229335,0.325057812
1,0.637522519,0.338674158,0.048249248,0.441966921,0.531352639,0.048249248,0.048249248,0.399553097,0.268063665,0.375912896,0.322015963
1,0.818580687,0.727069139,0.997980773,0.964728653,0.804978013,0.997980773,0.997980773,0.862667453,0.974084947,0.927096705,0.928414133
1,0.018216634,0.108043425,0.054101337,0.000508357,0.088681832,0.000508357,0.000508357,0.053910317,0.011420074,0.024275443,0.054457032
1,0.219455257,0.438219041,0.997348785,0.957274616,0.162587285,0.997348785,0.162587285,0.554976997,0.63408222,0.724692886,0.793828209
1,0.120639451,0.474292189,0.284505397,0.971904516,0.075268276,0.075268276,0.075268276,0.385321966,0.241077658,0.459016455,0.438832592
1,0.132310644,0.201490939,0.017800853,0.000222103,0.144916102,0.000222103,0.000222103,0.099348128,0.017871433,0.0501112,0.063012737
1,0.385581076,0.466463953,0.045075797,0.99489671,0.828658938,0.045075797,0.045075797,0.544135295,0.608581364,0.475184528,0.462845406
1,0.635739148,0.091068424,0.002566277,0.012107998,0.122464634,0.002566277,0.002566277,0.172789296,0.036540577,0.216804474,0.154573287
1,0.72174561,0.533454955,0.998910666,0.998605788,0.125734851,0.998910666,0.998910666,0.675690374,0.852821451,0.906420688,0.919718182
1,0.403743088,0.169655606,0.00163998,0.034197509,0.105506666,0.00163998,0.00163998,0.14294857,0.027371116,0.146526859,0.107087834
1,0.229306251,0.162924901,0.032266472,0.004376365,0.095057674,0.004376365,0.004376365,0.104786332,0.018851401,0.088649696,0.078124835
1,0.235262483,0.044089336,0.010567706,0.005425904,0.233728796,0.005425904,0.005425904,0.105814845,0.01904258,0.083752031,0.076034481
1,0.42741394,0.44077,0.607812464,0.039155662,0.141591907,0.039155662,0.039155662,0.331348795,0.15623509,0.358127356,0.299173671
1,0.049858484,0.043920029,0.004830895,5.40E-05,0.17785655,5.39921E-05,5.39921E-05,0.05530399,0.011578491,0.018247791,0.052624524
1,0.008191171,0.446201116,0.755479276,0.679142594,0.158806771,0.755479276,0.008191171,0.409564186,0.288155722,0.480937681,0.47143765
1,0.322013706,0.372147769,0.962090969,0.262641698,0.327538639,0.262641698,0.262641698,0.449286556,0.37586552,0.515582124,0.523356176
1,0.579718649,0.727329612,0.999019861,0.9222067,0.083451957,0.999019861,0.999019861,0.662345356,0.835270867,0.833648403,0.880995417
1,0.589119613,0.37731865,0.094609544,0.000434996,0.223275751,0.000434996,0.000434996,0.256951711,0.080877564,0.228054718,0.163601485
1,0.404153556,0.295465618,0.00276305,0.003496889,0.796533167,0.00276305,0.00276305,0.300482456,0.119710401,0.136804498,0.101636413
1,0.136263102,0.176148877,0.295300186,0.000955074,0.15573962,0.000955074,0.000955074,0.152881372,0.030143282,0.144172787,0.105744731
1,0.556197345,0.366507858,0.925577223,0.782748759,0.101804815,0.925577223,0.925577223,0.5465672,0.614358867,0.754841109,0.821866786
1,0.509614766,0.244831428,0.351145416,0.000103014,0.119466648,0.000103014,0.000103014,0.245032254,0.072448157,0.286954399,0.217844237
1,0.013688473,0.076085955,0.025477108,0.000211024,0.141446263,0.000211024,0.000211024,0.051381764,0.011138107,0.013125535,0.051113197
1,0.286273003,0.609784365,0.488240659,0.970807433,0.249514371,0.249514371,0.249514371,0.520923966,0.552119898,0.581773698,0.620257704
1,0.686545253,0.447309434,0.004801821,0.995073855,0.131921187,0.995073855,0.004801821,0.45313031,0.384924716,0.56214031,0.592145492
1,0.717745781,0.814434946,0.95367682,0.98578763,0.346992433,0.98578763,0.98578763,0.763727522,0.933222361,0.885736744,0.910064314
1,0.601450145,0.464633286,0.792442799,0.980024159,0.194506884,0.980024159,0.980024159,0.606611454,0.743857308,0.791305701,0.851679424
1,0.21422638,0.40092361,0.002280346,0.237335086,0.377994716,0.002280346,0.002280346,0.246552027,0.073476095,0.151280604,0.109845875
1,0.431794286,0.477706313,0.993804455,0.948670447,0.377924472,0.993804455,0.377924472,0.645979995,0.811502075,0.791423062,0.851768353
1,0.509336531,0.657913029,0.943133771,0.006409458,0.254356712,0.943133771,0.943133771,0.4742299,0.435928938,0.486293254,0.479451461
1,0.823429108,0.625939488,0.935720921,0.855284333,0.396912992,0.935720921,0.935720921,0.727457368,0.906749236,0.87147812,0.902812143
1,0.554711759,0.288685739,0.8962937,0.949855924,0.125709087,0.949855924,0.949855924,0.563051242,0.652605642,0.800287127,0.858358517
1,0.699341834,0.563723803,0.598203182,0.119704731,0.546833813,0.699341834,0.699341834,0.505561472,0.513900099,0.472416582,0.458719056
1,0.15463838,0.450095206,0.092454895,0.010146155,0.515291333,0.010146155,0.010146155,0.244525194,0.072108153,0.085746477,0.076879456
1,0.737037897,0.315320551,0.51654619,0.953340054,0.428079814,0.953340054,0.953340054,0.590064901,0.711082856,0.73564138,0.804372209
1,0.184090257,0.503751159,0.952353179,0.053666078,0.22162798,0.053666078,0.053666078,0.383097731,0.237031682,0.396703171,0.349831267
1,0.020363027,0.045456182,0.010147305,0.00055849,0.116292164,0.00055849,0.00055849,0.038563434,0.009811252,0.010356274,0.050313316
1,0.051691871,0.448691308,0.19010666,0.001574094,0.148052201,0.001574094,0.001574094,0.168023227,0.034899231,0.081124209,0.074934181
1,0.253507972,0.378594518,0.723265052,0.855789006,0.132160306,0.855789006,0.132160306,0.468663371,0.422293278,0.61085401,0.660410496
1,0.580824673,0.385120273,0.183867574,0.224684596,0.174631938,0.174631938,0.174631938,0.309825811,0.129911454,0.329792281,0.264784705
1,0.353814751,0.342017055,0.006208382,0.084395073,0.203585789,0.006208382,0.006208382,0.19800421,0.046532342,0.148139402,0.108016505
1,0.65481478,0.496081561,0.015086177,0.284386963,0.229480177,0.015086177,0.015086177,0.335969931,0.162424152,0.318095973,0.251350194
1,0.817273319,0.914411008,0.973305225,0.999440134,0.478899419,0.999440134,0.999440134,0.836665821,0.966646115,0.930006226,0.929565715
1,0.258149147,0.188884124,0.010614005,0.005502874,0.26374805,0.005502874,0.005502874,0.14537964,0.028025804,0.091422009,0.079331267
1,0.141909704,0.196417898,0.00089241,0.403143138,0.260173976,0.00089241,0.00089241,0.200507425,0.047655638,0.18198175,0.129193389
1,0.312983245,0.161490634,0.044468172,0.001041883,0.164572552,0.001041883,0.001041883,0.136911297,0.025808927,0.119497766,0.092539589
1,0.242029563,0.281897306,0.006341144,0.165192261,0.298095763,0.006341144,0.006341144,0.198711208,0.046847024,0.137854323,0.102212992
1,0.024648381,0.098337039,0.001541295,0.004688898,0.130508721,0.001541295,0.001541295,0.051944867,0.011200299,0.010292858,0.050295138
1,0.082494751,0.213582769,0.543377876,0.000363882,0.18705301,0.000363882,0.000363882,0.205374458,0.049913789,0.208745503,0.148359389
1,0.669022143,0.605868161,0.992118716,0.849070609,0.201636165,0.992118716,0.992118716,0.663543159,0.836912354,0.836737156,0.882924734
1,0.529832363,0.19407922,0.001090563,0.000118826,0.203452051,0.000118826,0.000118826,0.185714605,0.041373778,0.177013917,0.12587693
1,0.114509702,0.159102038,0.817071676,0.004349384,0.169995219,0.004349384,0.004349384,0.253005604,0.077992265,0.311976921,0.244504802
1,0.789721131,0.453974634,0.338199824,0.001615048,0.828630686,0.001615048,0.001615048,0.482428265,0.456183346,0.376512001,0.32280125
1,0.838733137,0.866360307,0.166483745,0.998023391,0.802930593,0.998023391,0.998023391,0.734506235,0.912540955,0.667746757,0.732330822
1,0.840751708,0.355345637,0.092743419,0.999267995,0.340608597,0.999267995,0.092743419,0.525743471,0.564005583,0.644254374,0.703813951
1,0.023201916,0.122203536,0.015115018,0.001681937,0.139102414,0.001681937,0.001681937,0.060260964,0.012159742,0.013332957,0.051173591
1,0.569394946,0.185137078,0.01380136,0.511373758,0.133986712,0.569394946,0.01380136,0.282738771,0.102237016,0.364856688,0.307707292
1,0.571575284,0.786774516,0.689938128,0.98788482,0.489633888,0.98788482,0.98788482,0.705161327,0.886110529,0.749799411,0.817394904
1,0.107621662,0.092622645,0.119853869,0.000467011,0.151264846,0.000467011,0.000467011,0.094366007,0.017017653,0.075980847,0.072822847
1,0.156577811,0.265245974,0.211936042,0.002711788,0.493015677,0.002711788,0.002711788,0.225897458,0.060595506,0.12374188,0.094700314
1,0.154704005,0.437830746,0.273885429,0.402359486,0.192044556,0.154704005,0.154704005,0.292164844,0.11121881,0.276982973,0.207822331
1,0.423402637,0.142948508,0.891322911,0.005287601,0.247288465,0.005287601,0.005287601,0.342050024,0.170866341,0.440004383,0.410965932
1,0.789770424,0.375598103,0.012668558,0.014131512,0.242305487,0.012668558,0.012668558,0.286894817,0.106115179,0.272190165,0.203127794
1,0.108167894,0.105185419,0.83359009,0.000679771,0.077079505,0.000679771,0.000679771,0.224940536,0.060053076,0.314145918,0.24691676
1,0.823194981,0.30442366,0.332141727,0.96985358,0.222168967,0.96985358,0.222168967,0.530356583,0.575313981,0.708396763,0.777365734
1,0.557806849,0.236982569,0.921516597,0.010199325,0.199077338,0.921516597,0.010199325,0.385116536,0.240702005,0.496507591,0.494761578
1,0.066599667,0.161256582,0.004114587,0.146701977,0.164935604,0.004114587,0.004114587,0.108721683,0.019593236,0.072472077,0.071414102
1,0.102896668,0.155349255,0.005347685,0.000992683,0.315280199,0.000992683,0.000992683,0.115973298,0.021035847,0.036412345,0.058330682
1,0.735952795,0.728819907,0.990636289,0.218230769,0.819240153,0.990636289,0.990636289,0.698575982,0.879293825,0.648273284,0.708815815
1,0.786376655,0.257142097,0.124031037,0.000357229,0.207486525,0.000357229,0.000357229,0.275078709,0.095417379,0.303588307,0.235327377
1,0.468394995,0.122477107,0.751413167,0.035992421,0.158965528,0.035992421,0.035992421,0.307448643,0.127247993,0.418600194,0.380270834
1,0.821864069,0.35207203,0.069675758,0.607104361,0.394878536,0.821864069,0.069675758,0.449118951,0.375472416,0.499548063,0.499322094
1,0.111706533,0.136112168,0.00092594,0.005481273,0.170799434,0.00092594,0.00092594,0.08500507,0.015520531,0.039371248,0.059313527
1,0.178881317,0.137800813,0.002685968,0.0003497,0.154434249,0.0003497,0.0003497,0.094830409,0.017095513,0.060638995,0.066846795
1,0.107656501,0.113741904,0.064493716,0.072960362,0.207422763,0.064493716,0.064493716,0.113255049,0.020483297,0.081703526,0.075175484
1,0.766075552,0.86283499,0.987866402,0.999835134,0.809686005,0.999835134,0.999835134,0.885259616,0.979216557,0.917925696,0.924669702
1,0.009919292,0.08572726,0.000528188,0.000534963,0.10194318,0.000528188,0.000528188,0.039730576,0.009925291,0.003660814,0.048428096
1,0.317509353,0.198642582,0.09386833,0.009039745,0.130303606,0.009039745,0.009039745,0.149872723,0.029276038,0.140139143,0.103477876
1,0.531450868,0.202467993,0.004282711,0.002539148,0.143122002,0.002539148,0.002539148,0.176772544,0.037969076,0.179424242,0.127476834
1,0.310996324,0.282782406,0.063915655,0.847389758,0.411288291,0.063915655,0.063915655,0.383274487,0.23735149,0.407433912,0.364613282
1,0.125851244,0.279990494,0.029416777,0.001011621,0.150372639,0.001011621,0.001011621,0.117328555,0.021316759,0.052093214,0.063718531
1,0.209737286,0.393791556,0.011028746,0.000746111,0.084354714,0.000746111,0.000746111,0.139931683,0.026579312,0.073837381,0.071959246
1,0.067871213,0.22816883,0.862583637,0.100243032,0.150699079,0.067871213,0.067871213,0.281913158,0.101481715,0.343565961,0.281182367
1,0.174525544,0.087852396,0.02117214,0.000123951,0.139782801,0.000123951,0.000123951,0.084691366,0.015472671,0.065273878,0.068602528
1,0.851394415,0.510482907,0.990372181,0.253859907,0.225238979,0.990372181,0.990372181,0.566269678,0.659865922,0.698542168,0.766965089
1,0.864286363,0.639409304,0.994748175,0.556319952,0.803559303,0.994748175,0.994748175,0.771664619,0.938001781,0.805118163,0.861846165
1,0.648885846,0.286532223,0.113956518,0.754667819,0.206217036,0.754667819,0.113956518,0.402051888,0.272994754,0.505836728,0.508754197
1,0.459875584,0.313644677,0.002314787,0.00257875,0.260026962,0.002314787,0.002314787,0.207688152,0.051022495,0.15492304,0.112001105
1,0.442902803,0.294495165,0.740901828,0.017739415,0.161124378,0.017739415,0.017739415,0.331432718,0.156345754,0.400514682,0.355050518
1,0.509109378,0.674286664,0.997688651,0.999446094,0.140817881,0.999446094,0.999446094,0.664269733,0.83790163,0.835414708,0.882102041
1,0.520483553,0.298544198,0.887358367,0.486663848,0.40648073,0.887358367,0.298544198,0.519906139,0.549601666,0.631501923,0.687619049
1,0.026170338,0.277525485,0.031898025,0.001799261,0.089982033,0.001799261,0.001799261,0.085475028,0.015592503,0.019955875,0.053137814
1,0.799325168,0.783911824,0.996663511,0.537021875,0.830289721,0.996663511,0.996663511,0.78944242,0.947570116,0.777670185,0.84104461
1,0.624909461,0.440193236,0.002225461,0.058581173,0.102059133,0.002225461,0.002225461,0.245593693,0.072826347,0.228572032,0.164026651
1,0.012679394,0.056243025,0.001359403,0.001306382,0.140248746,0.001306382,0.001306382,0.04236739,0.010187782,0.00511506,0.048831778
1,0.902608037,0.938234448,0.244572684,0.996686637,0.65300703,0.996686637,0.996686637,0.747021767,0.922027416,0.714622453,0.78376352
1,0.485494941,0.655968189,0.990598738,0.001721479,0.245932594,0.001721479,0.001721479,0.475943188,0.440146352,0.492605053,0.488909399
1,0.611196101,0.219317541,0.929845095,0.003288739,0.196313024,0.929845095,0.003288739,0.3919921,0.253491066,0.514776645,0.52215046
1,0.975300908,0.91714412,0.996432066,0.99986577,0.829255223,0.99986577,0.99986577,0.943599617,0.988295359,0.990532915,0.949940996
1,0.62755245,0.620138288,0.993287146,0.997704804,0.199178576,0.997704804,0.997704804,0.687572253,0.867119034,0.872848133,0.903531008
1,0.923367679,0.80662024,0.99938786,0.676942766,0.826311529,0.99938786,0.99938786,0.846526015,0.969682987,0.866566102,0.900195313
1,0.695290446,0.276511669,0.493494272,0.932062149,0.268862903,0.932062149,0.268862903,0.533244288,0.582353648,0.706948956,0.775858696
1,0.584248543,0.433321923,0.534035385,0.983865559,0.179320097,0.983865559,0.983865559,0.542958301,0.605774091,0.700716496,0.769288664
1,0.11494299,0.120266549,0.246004298,0.004317373,0.184960157,0.004317373,0.004317373,0.134098273,0.025111009,0.121754887,0.093683146
1,0.637443185,0.412875265,0.055724852,0.01583332,0.150543481,0.01583332,0.01583332,0.254484021,0.079062041,0.236333786,0.170512804
1,0.270722657,0.119781837,0.077953435,0.012226138,0.080486141,0.012226138,0.012226138,0.112234042,0.020279445,0.120300744,0.092944969
1,0.110769607,0.150526971,0.042691413,0.000538967,0.148611218,0.000538967,0.000538967,0.090627635,0.016403458,0.051333329,0.06344707
1,0.175770238,0.824726164,0.017526299,0.000739941,0.322972447,0.000739941,0.000739941,0.268347018,0.08976319,0.064678826,0.06837475
1,0.316860497,0.397552758,0.191094801,0.128201708,0.16648154,0.128201708,0.128201708,0.240038261,0.069163048,0.212052335,0.150883807
1,0.030868206,0.035701942,0.015920237,0.011977993,0.09928894,0.011977993,0.011977993,0.038751464,0.009829536,0.019588812,0.053027112
1,0.718203545,0.549448431,0.985169649,0.248294264,0.551280856,0.985169649,0.985169649,0.610479349,0.751157183,0.650555819,0.711634346
1,0.650089562,0.634457767,0.892316341,0.991853535,0.829518616,0.991853535,0.991853535,0.799647164,0.952414473,0.844753146,0.887805516
1,0.018707331,0.117338829,0.002107242,0.006173501,0.14326334,0.002107242,0.002107242,0.057518049,0.011834637,0.008996025,0.049924772
1,0.610441446,0.267209113,0.11903771,0.004546004,0.207528248,0.004546004,0.004546004,0.241752504,0.070274854,0.244675053,0.177708603
1,0.013089405,0.091130964,0.001404904,0.000320949,0.13157624,0.000320949,0.000320949,0.047504493,0.010719058,0.004938419,0.048782575
1,0.827396631,0.738743842,0.991171539,0.999815762,0.805686474,0.999815762,0.999815762,0.87256285,0.976469096,0.939461311,0.933190736
1,0.926453233,0.694417655,0.988750398,0.87383002,0.276921093,0.988750398,0.988750398,0.75207448,0.925583372,0.929677884,0.92943662
1,0.564788878,0.400450259,0.971624434,0.676766813,0.109983876,0.971624434,0.971624434,0.544722852,0.609980088,0.737726708,0.806333567
1,0.994164169,0.86944598,0.996373057,0.930430412,0.345167577,0.996373057,0.996373057,0.827116239,0.963426152,0.973655879,0.944900307
1,0.239406005,0.077471294,0.292361557,0.000671748,0.083077297,0.000671748,0.000671748,0.13859758,0.026236313,0.17747977,0.126184804
1,0.069093518,0.21378392,0.001117617,0.000769003,0.138630822,0.000769003,0.000769003,0.084678976,0.015470784,0.023660046,0.054267218
1,0.118944831,0.511119783,0.003629389,0.001934825,0.182731792,0.001934825,0.001934825,0.163672124,0.033463015,0.041503015,0.06003122
1,0.176299065,0.062084623,0.024183393,0.003064779,0.326509148,0.003064779,0.003064779,0.118428201,0.021547383,0.067849079,0.069596407
1,0.044955652,0.166369498,0.007237292,0.004140821,0.152857199,0.004140821,0.004140821,0.075112092,0.014079178,0.018777922,0.052783329
